product_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,product_age,transaction_month,age_band
58,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,Female,20,Retail,High Net Worth,N,Yes,18.0,QLD,9,2,11,young_adults
22,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,Female,20,Retail,High Net Worth,N,Yes,18.0,QLD,9,21,12,young_adults
53,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,Female,20,Retail,High Net Worth,N,Yes,18.0,QLD,9,8,3,young_adults
0,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Female,20,Retail,High Net Worth,N,Yes,18.0,QLD,9,14,3,young_adults
1,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,Female,20,Retail,High Net Worth,N,Yes,18.0,QLD,9,20,12,young_adults
0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,Female,20,Retail,High Net Worth,N,Yes,18.0,QLD,9,5,8,young_adults
72,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Female,7,Financial Services,Affluent Customer,N,No,16.0,NSW,8,1,10,old_adult
65,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Female,7,Financial Services,Affluent Customer,N,No,16.0,NSW,8,2,12,old_adult
28,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,Female,7,Financial Services,Affluent Customer,N,No,16.0,NSW,8,26,11,old_adult
70,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,Female,7,Financial Services,Affluent Customer,N,No,16.0,NSW,8,2,1,old_adult
3,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,7,Financial Services,Affluent Customer,N,No,16.0,NSW,8,5,10,old_adult
91,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,Female,58,Retail,High Net Worth,N,No,16.0,NSW,7,3,3,young_adults
0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Female,58,Retail,High Net Worth,N,No,16.0,NSW,7,14,9,young_adults
76,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,Female,58,Retail,High Net Worth,N,No,16.0,NSW,7,15,9,young_adults
88,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,Male,27,Property,Mass Customer,N,Yes,15.0,VIC,8,15,9,old_adult
28,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,Male,27,Property,Mass Customer,N,Yes,15.0,VIC,8,22,7,old_adult
81,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,Male,27,Property,Mass Customer,N,Yes,15.0,VIC,8,24,10,old_adult
97,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,Male,27,Property,Mass Customer,N,Yes,15.0,VIC,8,26,10,old_adult
84,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,Male,27,Property,Mass Customer,N,Yes,15.0,VIC,8,20,4,old_adult
50,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,Male,27,Property,Mass Customer,N,Yes,15.0,VIC,8,8,7,old_adult
1,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Female,2,Financial Services,Mass Customer,N,Yes,9.0,QLD,3,1,2,young
3,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,2,Financial Services,Mass Customer,N,Yes,9.0,QLD,3,13,10,young
90,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,Female,2,Financial Services,Mass Customer,N,Yes,9.0,QLD,3,13,2,young
7,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Female,2,Financial Services,Mass Customer,N,Yes,9.0,QLD,3,13,4,young
25,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,Female,2,Manufacturing,Affluent Customer,N,No,17.0,QLD,5,1,3,young_adults
6,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Female,2,Manufacturing,Affluent Customer,N,No,17.0,QLD,5,14,2,young_adults
69,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,Female,2,Manufacturing,Affluent Customer,N,No,17.0,QLD,5,25,12,young_adults
51,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Female,2,Manufacturing,Affluent Customer,N,No,17.0,QLD,5,5,6,young_adults
77,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,Female,2,Manufacturing,Affluent Customer,N,No,17.0,QLD,5,6,6,young_adults
57,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Female,2,Manufacturing,Affluent Customer,N,No,17.0,QLD,5,26,7,young_adults
86,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,Female,2,Manufacturing,Affluent Customer,N,No,17.0,QLD,5,13,9,young_adults
14,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,Female,2,Manufacturing,Affluent Customer,N,No,17.0,QLD,5,14,4,young_adults
42,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Female,2,Manufacturing,Affluent Customer,N,No,17.0,QLD,5,9,2,young_adults
99,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,Female,80,Manufacturing,High Net Worth,N,Yes,8.0,QLD,7,11,2,old_adult
0,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,Female,80,Manufacturing,High Net Worth,N,Yes,8.0,QLD,7,14,5,old_adult
0,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Female,21,Health,High Net Worth,N,No,10.0,NSW,9,12,8,old_adult
0,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Female,21,Health,High Net Worth,N,No,10.0,NSW,9,14,11,old_adult
91,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,Female,21,Health,High Net Worth,N,No,10.0,NSW,9,3,4,old_adult
0,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,Female,21,Health,High Net Worth,N,No,10.0,NSW,9,24,3,old_adult
58,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,Female,21,Health,High Net Worth,N,No,10.0,NSW,9,16,3,old_adult
35,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Female,21,Health,High Net Worth,N,No,10.0,NSW,9,1,5,old_adult
92,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Male,47,Financial Services,Mass Customer,N,Yes,6.0,VIC,8,14,7,old
63,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Male,47,Financial Services,Mass Customer,N,Yes,6.0,VIC,8,25,4,old
11,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,Male,47,Financial Services,Mass Customer,N,Yes,6.0,VIC,8,21,8,old
95,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Male,47,Financial Services,Mass Customer,N,Yes,6.0,VIC,8,15,4,old
25,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,Male,47,Financial Services,Mass Customer,N,Yes,6.0,VIC,8,15,12,old
14,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,Female,78,Health,High Net Worth,N,No,9.0,QLD,8,22,1,young_adults
41,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,Female,78,Health,High Net Worth,N,No,9.0,QLD,8,12,3,young_adults
0,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,Female,78,Health,High Net Worth,N,No,9.0,QLD,8,13,7,young_adults
45,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Female,78,Health,High Net Worth,N,No,9.0,QLD,8,13,5,young_adults
2,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,Male,23,Manufacturing,Affluent Customer,N,Yes,9.0,QLD,8,26,12,old_adult
38,0.0,Cancelled,Solex,Standard,medium,medium,1577.53,826.51,Male,23,Manufacturing,Affluent Customer,N,Yes,9.0,QLD,8,11,12,old_adult
27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Male,23,Manufacturing,Affluent Customer,N,Yes,9.0,QLD,8,14,6,old_adult
92,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Male,23,Manufacturing,Affluent Customer,N,Yes,9.0,QLD,8,14,5,old_adult
12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Male,23,Manufacturing,Affluent Customer,N,Yes,9.0,QLD,8,12,3,old_adult
8,1.0,Cancelled,Solex,Road,medium,small,1703.52,1516.13,Male,23,Manufacturing,Affluent Customer,N,Yes,9.0,QLD,8,12,3,old_adult
60,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,Male,23,Manufacturing,Affluent Customer,N,Yes,9.0,QLD,8,7,11,old_adult
12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Male,77,Entertainment,Mass Customer,N,Yes,2.0,NSW,11,12,9,young
46,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,Male,77,Entertainment,Mass Customer,N,Yes,2.0,NSW,11,16,7,young
92,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Male,77,Entertainment,Mass Customer,N,Yes,2.0,NSW,11,17,6,young
9,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,Male,77,Entertainment,Mass Customer,N,Yes,2.0,NSW,11,13,4,young
0,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Female,5,Property,High Net Worth,N,No,10.0,NSW,10,12,11,young
41,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,Female,5,Property,High Net Worth,N,No,10.0,NSW,10,12,10,young
45,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Female,5,Property,High Net Worth,N,No,10.0,NSW,10,13,12,young
5,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,Female,5,Property,High Net Worth,N,No,10.0,NSW,10,12,9,young
50,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,Female,5,Property,High Net Worth,N,No,10.0,NSW,10,15,5,young
66,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,Female,5,Property,High Net Worth,N,No,10.0,NSW,10,1,3,young
44,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,Male,13,Financial Services,Mass Customer,N,Yes,18.0,QLD,3,14,5,young_adults
35,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,Male,13,Financial Services,Mass Customer,N,Yes,18.0,QLD,3,18,3,young_adults
1,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,13,Financial Services,Mass Customer,N,Yes,18.0,QLD,3,12,9,young_adults
84,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,Male,13,Financial Services,Mass Customer,N,Yes,18.0,QLD,3,24,3,young_adults
19,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,Male,13,Financial Services,Mass Customer,N,Yes,18.0,QLD,3,24,9,young_adults
9,0.0,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4,Male,13,Financial Services,Mass Customer,N,Yes,18.0,QLD,3,21,7,young_adults
12,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Male,13,Financial Services,Mass Customer,N,Yes,18.0,QLD,3,8,7,young_adults
16,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,Male,13,Financial Services,Mass Customer,N,Yes,18.0,QLD,3,24,8,young_adults
79,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,Male,69,other,High Net Worth,N,Yes,7.0,NSW,9,4,5,old_adult
0,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,Male,69,other,High Net Worth,N,Yes,7.0,NSW,9,14,4,old_adult
80,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Male,69,other,High Net Worth,N,Yes,7.0,NSW,9,2,10,old_adult
0,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,Male,69,other,High Net Worth,N,Yes,7.0,NSW,9,12,2,old_adult
84,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,Male,69,other,High Net Worth,N,Yes,7.0,NSW,9,22,1,old_adult
76,0.0,Cancelled,WeareA2B,Standard,low,medium,642.31,513.85,Female,24,Property,Mass Customer,N,Yes,10.0,VIC,2,3,3,young_adults
5,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,Female,24,Property,Mass Customer,N,Yes,10.0,VIC,2,10,10,young_adults
1,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Female,24,Property,Mass Customer,N,Yes,10.0,VIC,2,5,12,young_adults
5,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,Female,24,Property,Mass Customer,N,Yes,10.0,VIC,2,3,3,young_adults
67,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Female,24,Property,Mass Customer,N,Yes,10.0,VIC,2,12,2,young_adults
49,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Female,24,Property,Mass Customer,N,Yes,10.0,VIC,2,20,8,young_adults
81,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,Female,24,Property,Mass Customer,N,Yes,10.0,VIC,2,26,11,young_adults
46,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,Male,61,Argiculture,Mass Customer,N,Yes,12.0,NSW,10,14,12,young_adults
92,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Male,61,Argiculture,Mass Customer,N,Yes,12.0,NSW,10,13,9,young_adults
17,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,Male,61,Argiculture,Mass Customer,N,Yes,12.0,NSW,10,21,10,young_adults
3,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Male,61,Argiculture,Mass Customer,N,Yes,12.0,NSW,10,12,9,young_adults
7,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Male,61,Argiculture,Mass Customer,N,Yes,12.0,NSW,10,6,4,young_adults
12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Male,61,Argiculture,Mass Customer,N,Yes,12.0,NSW,10,14,12,young_adults
4,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,Male,61,Argiculture,Mass Customer,N,Yes,12.0,NSW,10,6,9,young_adults
45,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,Male,61,Argiculture,Mass Customer,N,Yes,12.0,NSW,10,20,11,young_adults
55,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,Female,92,other,Affluent Customer,N,Yes,6.0,VIC,9,2,6,young_adults
8,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Female,92,other,Affluent Customer,N,Yes,6.0,VIC,9,6,4,young_adults
26,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Female,92,other,Affluent Customer,N,Yes,6.0,VIC,9,1,6,young_adults
89,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Female,92,other,Affluent Customer,N,Yes,6.0,VIC,9,14,3,young_adults
63,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Female,92,other,Affluent Customer,N,Yes,6.0,VIC,9,19,11,young_adults
38,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,Female,92,other,Affluent Customer,N,Yes,6.0,VIC,9,18,4,young_adults
66,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,Female,67,Retail,High Net Worth,N,No,17.0,NSW,5,1,6,young_adults
0,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,Female,67,Retail,High Net Worth,N,No,17.0,NSW,5,13,4,young_adults
46,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,Female,67,Retail,High Net Worth,N,No,17.0,NSW,5,18,1,young_adults
22,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,Female,67,Retail,High Net Worth,N,No,17.0,NSW,5,4,3,young_adults
35,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,Male,0,Manufacturing,Affluent Customer,N,No,1.0,VIC,10,23,5,young
12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Male,0,Manufacturing,Affluent Customer,N,No,1.0,VIC,10,13,3,young
56,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Male,0,Manufacturing,Affluent Customer,N,No,1.0,VIC,10,20,1,young
70,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,Male,0,Manufacturing,Affluent Customer,N,No,1.0,VIC,10,2,11,young
18,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,Male,0,Manufacturing,Affluent Customer,N,No,1.0,VIC,10,4,1,young
99,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,Male,0,Manufacturing,Affluent Customer,N,No,1.0,VIC,10,23,12,young
72,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Male,0,Manufacturing,Affluent Customer,N,No,1.0,VIC,10,1,8,young
86,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,Male,63,Property,Mass Customer,N,No,2.0,QLD,6,13,6,young
32,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,Male,63,Property,Mass Customer,N,No,2.0,QLD,6,15,10,young
41,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,Male,63,Property,Mass Customer,N,No,2.0,QLD,6,20,8,young
93,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,Male,63,Property,Mass Customer,N,No,2.0,QLD,6,17,3,young
32,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,Female,5,Retail,Mass Customer,N,No,20.0,QLD,7,15,5,old
95,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Female,5,Retail,Mass Customer,N,No,20.0,QLD,7,14,11,old
74,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,Female,5,Retail,Mass Customer,N,No,20.0,QLD,7,17,8,old
94,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,Female,5,Retail,Mass Customer,N,No,20.0,QLD,7,4,9,old
70,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,Female,5,Retail,Mass Customer,N,No,20.0,QLD,7,2,4,old
55,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,Female,5,Retail,Mass Customer,N,No,20.0,QLD,7,14,5,old
10,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,Female,5,Retail,Mass Customer,N,No,20.0,QLD,7,3,10,old
43,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Female,5,Retail,Mass Customer,N,No,20.0,QLD,7,18,3,old
77,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,Male,94,Entertainment,Mass Customer,N,No,10.0,QLD,2,6,3,old_adult
44,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,Male,94,Entertainment,Mass Customer,N,No,10.0,QLD,2,6,11,old_adult
73,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Male,94,Entertainment,Mass Customer,N,No,10.0,QLD,2,15,3,old_adult
43,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Male,94,Entertainment,Mass Customer,N,No,10.0,QLD,2,18,6,old_adult
83,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,Male,94,Entertainment,Mass Customer,N,No,10.0,QLD,2,4,10,old_adult
6,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Male,94,Entertainment,Mass Customer,N,No,10.0,QLD,2,14,9,old_adult
20,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,Male,94,Entertainment,Mass Customer,N,No,10.0,QLD,2,7,5,old_adult
96,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,Female,15,other,High Net Worth,N,No,4.0,QLD,4,10,11,old_adult
81,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Female,15,other,High Net Worth,N,No,4.0,QLD,4,20,12,old_adult
31,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,Female,15,other,High Net Worth,N,No,4.0,QLD,4,18,3,old_adult
38,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,15,other,High Net Worth,N,No,4.0,QLD,4,24,3,old_adult
49,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,Female,15,other,High Net Worth,N,No,4.0,QLD,4,24,5,old_adult
6,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Male,29,other,Mass Customer,N,Yes,11.0,QLD,4,26,12,old
2,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,Male,29,other,Mass Customer,N,Yes,11.0,QLD,4,5,6,old
34,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,Male,29,other,Mass Customer,N,Yes,11.0,QLD,4,14,2,old
82,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,Male,29,other,Mass Customer,N,Yes,11.0,QLD,4,19,5,old
48,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,Male,29,other,Mass Customer,N,Yes,11.0,QLD,4,20,1,old
23,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,Male,29,other,Mass Customer,N,Yes,11.0,QLD,4,18,1,old
27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Male,12,Health,Mass Customer,N,Yes,4.0,NSW,9,23,2,young
3,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Male,12,Health,Mass Customer,N,Yes,4.0,NSW,9,5,6,young
42,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Male,12,Health,Mass Customer,N,Yes,4.0,NSW,9,11,11,young
42,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Male,12,Health,Mass Customer,N,Yes,4.0,NSW,9,5,3,young
0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,Female,2,Manufacturing,High Net Worth,N,No,16.0,NSW,10,12,9,young_adults
76,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,Female,2,Manufacturing,High Net Worth,N,No,16.0,NSW,10,15,11,young_adults
32,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,Female,2,Manufacturing,High Net Worth,N,No,16.0,NSW,10,20,1,young_adults
47,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,Female,35,IT,Mass Customer,N,Yes,10.0,NSW,9,20,11,young_adults
56,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Female,35,IT,Mass Customer,N,Yes,10.0,NSW,9,5,6,young_adults
65,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Female,35,IT,Mass Customer,N,Yes,10.0,NSW,9,7,5,young_adults
33,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,Female,35,IT,Mass Customer,N,Yes,10.0,NSW,9,6,4,young_adults
53,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,Female,35,IT,Mass Customer,N,Yes,10.0,NSW,9,14,10,young_adults
5,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,Female,35,IT,Mass Customer,N,Yes,10.0,NSW,9,14,9,young_adults
28,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,Female,35,IT,Mass Customer,N,Yes,10.0,NSW,9,26,9,young_adults
5,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,Female,35,IT,Mass Customer,N,Yes,10.0,NSW,9,10,3,young_adults
55,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,Female,35,IT,Mass Customer,N,Yes,10.0,NSW,9,20,4,young_adults
3,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,35,IT,Mass Customer,N,Yes,10.0,NSW,9,5,5,young_adults
94,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,Male,25,Manufacturing,Mass Customer,N,No,21.0,QLD,5,4,8,young_adults
67,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Male,25,Manufacturing,Mass Customer,N,No,21.0,QLD,5,12,9,young_adults
87,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,Male,25,Manufacturing,Mass Customer,N,No,21.0,QLD,5,20,4,young_adults
89,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Male,25,Manufacturing,Mass Customer,N,No,21.0,QLD,5,24,10,young_adults
8,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Male,25,Manufacturing,Mass Customer,N,No,21.0,QLD,5,6,9,young_adults
3,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Male,25,Manufacturing,Mass Customer,N,No,21.0,QLD,5,5,3,young_adults
13,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,Male,25,Manufacturing,Mass Customer,N,No,21.0,QLD,5,1,2,young_adults
